,home,away,home_total,away_total,home_ml,away_ml,home_rat,away_rat,bet_home,home_win,bet_win,bet_lose,bet_odds,winnings
2270,Dallas Mavericks,Los Angeles Clippers,97,104,2.25,1.6896551724137931,3.2529267441129175,4.37862351620734,0,0,1,0,1.6896551724137931,68.9655172413793
2271,Brooklyn Nets,Milwaukee Bucks,115,107,1.606060606060606,2.45,1.5507666832269629,5.690196176556934,0,1,0,1,2.45,-100.0
2272,Philadelphia 76ers,Atlanta Hawks,124,128,1.526315789473684,2.7,3.2263149135805165,-0.9797304267208033,1,0,0,1,1.526315789473684,-100.0
2273,Los Angeles Clippers,Dallas Mavericks,126,111,1.3773584905660377,3.25,4.37862351620734,3.2529267441129175,1,1,1,0,1.3773584905660377,37.73584905660377
2274,Brooklyn Nets,Milwaukee Bucks,125,86,2.15,1.7407407407407407,1.5507666832269629,5.690196176556934,0,1,0,1,1.7407407407407407,-100.0
2275,Pheonix Suns,Denver Nuggets,122,105,1.4545454545454546,2.9,,2.453386720352784,0,1,0,1,2.9,-100.0
2276,Philadelphia 76ers,Atlanta Hawks,118,102,1.3571428571428572,3.4,3.2263149135805165,-0.9797304267208033,1,1,1,0,1.3571428571428572,35.71428571428572
2277,Utah Jazz,Los Angeles Clippers,112,109,1.6666666666666665,2.3,5.444032665642926,4.37862351620734,1,1,1,0,1.6666666666666665,66.66666666666666
2278,Pheonix Suns,Denver Nuggets,123,98,1.4761904761904763,2.8,,2.453386720352784,0,1,0,1,2.8,-100.0
2279,Milwaukee Bucks,Brooklyn Nets,86,83,1.625,2.4,5.690196176556934,1.5507666832269629,1,1,1,0,1.625,62.5
2280,Utah Jazz,Los Angeles Clippers,117,111,1.7142857142857144,2.2,5.444032665642926,4.37862351620734,1,1,1,0,1.7142857142857144,71.42857142857144
2281,Atlanta Hawks,Philadelphia 76ers,111,127,2.1,1.7692307692307692,-0.9797304267208033,3.2263149135805165,0,0,1,0,1.7692307692307692,76.9230769230769
2282,Denver Nuggets,Pheonix Suns,102,116,1.7692307692307692,2.1,2.453386720352784,,0,0,1,0,2.1,110.0
2283,Los Angeles Clippers,Utah Jazz,132,106,1.5,2.75,4.37862351620734,5.444032665642926,0,1,0,1,2.75,-100.0
2284,Milwaukee Bucks,Brooklyn Nets,107,96,2.15,1.7407407407407407,5.690196176556934,1.5507666832269629,1,1,1,0,2.15,115.0
2285,Denver Nuggets,Pheonix Suns,118,125,2.35,1.6451612903225805,2.453386720352784,,0,0,1,0,1.6451612903225805,64.51612903225805
2286,Atlanta Hawks,Philadelphia 76ers,103,100,2.3,1.6666666666666665,-0.9797304267208033,3.2263149135805165,0,1,0,1,1.6666666666666665,-100.0
2287,Los Angeles Clippers,Utah Jazz,118,104,1.4545454545454546,2.9,4.37862351620734,5.444032665642926,0,1,0,1,2.9,-100.0
2288,Brooklyn Nets,Milwaukee Bucks,114,108,2.0,1.8333333333333335,1.5507666832269629,5.690196176556934,0,1,0,1,1.8333333333333335,-100.0
2289,Philadelphia 76ers,Atlanta Hawks,106,109,1.3333333333333333,3.5,3.2263149135805165,-0.9797304267208033,1,0,0,1,1.3333333333333333,-100.0
2290,Utah Jazz,Los Angeles Clippers,111,119,1.2702702702702702,4.1,5.444032665642926,4.37862351620734,1,0,0,1,1.2702702702702702,-100.0
2291,Milwaukee Bucks,Brooklyn Nets,104,89,1.5,2.75,5.690196176556934,1.5507666832269629,1,1,1,0,1.5,50.0
2292,Atlanta Hawks,Philadelphia 76ers,99,104,1.5,2.75,-0.9797304267208033,3.2263149135805165,0,0,1,0,2.75,175.0
2293,Los Angeles Clippers,Utah Jazz,131,119,2.35,1.6451612903225805,4.37862351620734,5.444032665642926,0,1,0,1,1.6451612903225805,-100.0
2294,Brooklyn Nets,Milwaukee Bucks,111,115,2.25,1.6896551724137931,1.5507666832269629,5.690196176556934,0,0,1,0,1.6896551724137931,68.9655172413793
2295,Philadelphia 76ers,Atlanta Hawks,96,103,1.3571428571428572,3.4,3.2263149135805165,-0.9797304267208033,1,0,0,1,1.3571428571428572,-100.0
2296,Pheonix Suns,Los Angeles Clippers,120,114,1.5882352941176472,2.5,,4.37862351620734,0,1,0,1,2.5,-100.0
2297,Pheonix Suns,Los Angeles Clippers,104,103,1.5405405405405406,2.65,,4.37862351620734,0,1,0,1,2.65,-100.0
2298,Milwaukee Bucks,Atlanta Hawks,113,116,1.2777777777777777,4.0,5.690196176556934,-0.9797304267208033,1,0,0,1,1.2777777777777777,-100.0
2299,Los Angeles Clippers,Pheonix Suns,106,92,1.9523809523809523,1.8695652173913042,4.37862351620734,,0,1,0,1,1.8695652173913042,-100.0
2300,Milwaukee Bucks,Atlanta Hawks,125,91,1.2702702702702702,4.1,5.690196176556934,-0.9797304267208033,1,1,1,0,1.2702702702702702,27.027027027027017
2301,Los Angeles Clippers,Pheonix Suns,80,84,1.9090909090909092,1.9090909090909092,4.37862351620734,,0,0,1,0,1.9090909090909092,90.9090909090909
2302,Atlanta Hawks,Milwaukee Bucks,102,113,2.65,1.5405405405405406,-0.9797304267208033,5.690196176556934,0,0,1,0,1.5405405405405406,54.05405405405406
2303,Pheonix Suns,Los Angeles Clippers,102,116,1.3571428571428572,3.4,,4.37862351620734,0,0,1,0,3.4,240.0
2304,Atlanta Hawks,Milwaukee Bucks,110,88,4.5,1.2380952380952381,-0.9797304267208033,5.690196176556934,0,1,0,1,1.2380952380952381,-100.0
2305,Los Angeles Clippers,Pheonix Suns,103,130,1.9523809523809523,1.8695652173913042,4.37862351620734,,0,0,1,0,1.8695652173913042,86.95652173913041
2306,Milwaukee Bucks,Atlanta Hawks,123,112,1.5405405405405406,2.65,5.690196176556934,-0.9797304267208033,1,1,1,0,1.5405405405405406,54.05405405405406
2307,Atlanta Hawks,Milwaukee Bucks,107,118,1.625,2.4,-0.9797304267208033,5.690196176556934,0,0,1,0,2.4,140.0
2308,Pheonix Suns,Milwaukee Bucks,118,105,1.4545454545454546,2.9,,5.690196176556934,0,1,0,1,2.9,-100.0
2309,Pheonix Suns,Milwaukee Bucks,118,108,1.5555555555555556,2.6,,5.690196176556934,0,1,0,1,2.6,-100.0
2310,Milwaukee Bucks,Pheonix Suns,120,100,1.4761904761904763,2.8,5.690196176556934,,0,1,0,1,2.8,-100.0
2311,Milwaukee Bucks,Pheonix Suns,109,103,1.526315789473684,2.7,5.690196176556934,,0,1,0,1,2.7,-100.0
2312,Pheonix Suns,Milwaukee Bucks,119,123,1.5882352941176472,2.5,,5.690196176556934,0,0,1,0,2.5,150.0
2313,Milwaukee Bucks,Pheonix Suns,105,98,1.526315789473684,2.7,5.690196176556934,,0,1,0,1,2.7,-100.0
2314,Milwaukee Bucks,Brooklyn Nets,127,104,1.8,2.05,5.690196176556934,1.5507666832269629,1,1,1,0,1.8,80.0
2315,Los Angeles Lakers,Golden State Warriors,114,121,1.625,2.4,2.002113488571497,0.7095695951871412,1,0,0,1,1.625,-100.0
2316,Charlotte Hornets,Indiana Pacers,123,122,2.05,1.8,-2.6556167949067144,-0.8382516396313262,0,1,0,1,1.8,-100.0
2317,Detroit Pistons,Chicago Bulls,88,94,2.9,1.4545454545454546,-5.345550810181083,-1.683908653442645,0,0,1,0,1.4545454545454546,45.45454545454547
2318,Toronto Raptors,Washington Wizards,83,98,1.7142857142857144,2.2,2.5734027207204195,-3.3898110933853416,1,0,0,1,1.7142857142857144,-100.0
2319,New York Knicks,Boston Celtics,138,134,1.7142857142857144,2.2,-1.3776575013818333,4.979438202404495,0,1,0,1,2.2,-100.0
2320,Mephis Grizzlies,Cleveland Cavaliers,132,121,1.3571428571428572,3.4,,-4.3096922998804,0,1,0,1,3.4,-100.0
2321,New Orleans Pelicans,Philadelphia 76ers,97,117,2.5,1.5882352941176472,-0.5093593018062643,3.2263149135805165,0,0,1,0,1.5882352941176472,58.823529411764724
2322,Minnesota Timberwolves,Houston Rockets,124,106,1.3846153846153846,3.2,-1.926723951826823,-4.190734912751116,1,1,1,0,1.3846153846153846,38.46153846153845
2323,San Antonio Spurs,Orlando Magic,123,97,1.3773584905660377,3.25,-0.7090459573831968,-5.849191857264415,1,1,1,0,1.3773584905660377,37.73584905660377
2324,Utah Jazz,Oklahoma City Thunder,107,86,1.0833333333333333,8.5,5.444032665642926,-5.529767726818109,1,1,1,0,1.0833333333333333,8.333333333333329
2325,Portland Trailblazers,Sacramento Kings,121,124,1.3846153846153846,3.2,,-3.442680688649372,0,0,1,0,3.2,220.0
2326,Pheonix Suns,Denver Nuggets,98,110,1.4166666666666667,3.0,,2.453386720352784,0,0,1,0,3.0,200.0
2327,Atlanta Hawks,Dallas Mavericks,113,87,1.7142857142857144,2.2,-0.9797304267208033,3.2529267441129175,0,1,0,1,2.2,-100.0
2328,Miami Heat,Milwaukee Bucks,137,95,1.6666666666666665,2.3,2.6168031631855277,5.690196176556934,0,1,0,1,2.3,-100.0
2329,Golden State Warriors,Los Angeles Clippers,115,113,1.5555555555555556,2.6,0.7095695951871412,4.37862351620734,0,1,0,1,2.6,-100.0
2330,Orlando Magic,New York Knicks,96,121,3.9,1.2857142857142856,-5.849191857264415,-1.3776575013818333,0,0,1,0,1.2857142857142856,28.571428571428555
2331,Cleveland Cavaliers,Charlotte Hornets,112,123,2.15,1.7407407407407407,-4.3096922998804,-2.6556167949067144,0,0,1,0,1.7407407407407407,74.07407407407408
2332,Washington Wizards,Indiana Pacers,135,134,2.1,1.7692307692307692,-3.3898110933853416,-0.8382516396313262,0,1,0,1,1.7692307692307692,-100.0
2333,Boston Celtics,Toronto Raptors,83,115,1.3571428571428572,3.4,4.979438202404495,2.5734027207204195,1,0,0,1,1.3571428571428572,-100.0
2334,Philadelphia 76ers,Brooklyn Nets,109,114,2.0,1.8333333333333335,3.2263149135805165,1.5507666832269629,1,0,0,1,2.0,-100.0
2335,Houston Rockets,Oklahoma City Thunder,124,91,1.6666666666666665,2.3,-4.190734912751116,-5.529767726818109,1,1,1,0,1.6666666666666665,66.66666666666666
2336,Chicago Bulls,New Orleans Pelicans,128,112,1.3636363636363638,3.35,-1.683908653442645,-0.5093593018062643,0,1,0,1,3.35,-100.0
2337,Denver Nuggets,San Antonio Spurs,102,96,1.3225806451612903,3.6,2.453386720352784,-0.7090459573831968,1,1,1,0,1.3225806451612903,32.258064516129025
2338,Los Angeles Lakers,Pheonix Suns,105,115,1.8,2.05,2.002113488571497,,0,0,1,0,2.05,104.99999999999997
2339,Sacramento Kings,Utah Jazz,101,110,3.0,1.4166666666666667,-3.442680688649372,5.444032665642926,0,0,1,0,1.4166666666666667,41.666666666666686
2340,Cleveland Cavaliers,Atlanta Hawks,101,95,4.0,1.2777777777777777,-4.3096922998804,-0.9797304267208033,0,1,0,1,1.2777777777777777,-100.0
2341,Indiana Pacers,Miami Heat,102,91,2.35,1.6451612903225805,-0.8382516396313262,2.6168031631855277,0,1,0,1,1.6451612903225805,-100.0
2342,Toronto Raptors,Dallas Mavericks,95,103,2.7,1.526315789473684,2.5734027207204195,3.2529267441129175,0,0,1,0,1.526315789473684,52.63157894736841
2343,Minnesota Timberwolves,New Orleans Pelicans,96,89,1.3225806451612903,3.6,-1.926723951826823,-0.5093593018062643,0,1,0,1,3.6,-100.0
2344,Chicago Bulls,Detroit Pistons,97,82,1.2941176470588236,3.8,-1.683908653442645,-5.345550810181083,1,1,1,0,1.2941176470588236,29.411764705882348
2345,San Antonio Spurs,Milwaukee Bucks,111,121,3.1,1.4,-0.7090459573831968,5.690196176556934,0,0,1,0,1.4,40.0
2346,Portland Trailblazers,Pheonix Suns,134,105,1.6451612903225805,2.35,,,0,1,0,1,2.35,-100.0
2347,Los Angeles Clippers,Mephis Grizzlies,114,120,1.5714285714285714,2.55,4.37862351620734,,0,0,1,0,2.55,154.99999999999997
2348,Brooklyn Nets,Charlotte Hornets,95,111,1.2380952380952381,4.5,1.5507666832269629,-2.6556167949067144,1,0,0,1,1.2380952380952381,-100.0
2349,New York Knicks,Orlando Magic,104,110,1.1111111111111112,7.0,-1.3776575013818333,-5.849191857264415,1,0,0,1,1.1111111111111112,-100.0
2350,Houston Rockets,Boston Celtics,97,107,2.8,1.4761904761904763,-4.190734912751116,4.979438202404495,0,0,1,0,1.4761904761904763,47.61904761904762
2351,Oklahoma City Thunder,Philadelphia 76ers,103,115,5.0,1.2,-5.529767726818109,3.2263149135805165,0,0,1,0,1.2,20.0
2352,Sacramento Kings,Golden State Warriors,107,119,2.3,1.6666666666666665,-3.442680688649372,0.7095695951871412,0,0,1,0,1.6666666666666665,66.66666666666666
2353,Los Angeles Lakers,Mephis Grizzlies,121,118,1.4761904761904763,2.8,2.002113488571497,,0,1,0,1,2.8,-100.0
2354,Indiana Pacers,Milwaukee Bucks,109,119,1.9523809523809523,1.8695652173913042,-0.8382516396313262,5.690196176556934,0,0,1,0,1.8695652173913042,86.95652173913041
2355,Charlotte Hornets,Boston Celtics,129,140,2.1,1.7692307692307692,-2.6556167949067144,4.979438202404495,0,0,1,0,1.7692307692307692,76.9230769230769
2356,Miami Heat,Orlando Magic,107,90,1.0909090909090908,8.0,2.6168031631855277,-5.849191857264415,1,1,1,0,1.0909090909090908,9.09090909090908
2357,Toronto Raptors,Chicago Bulls,108,111,2.15,1.7407407407407407,2.5734027207204195,-1.683908653442645,1,0,0,1,2.15,-100.0
2358,Atlanta Hawks,Detroit Pistons,122,104,1.1333333333333333,6.25,-0.9797304267208033,-5.345550810181083,1,1,1,0,1.1333333333333333,13.333333333333329
2359,Brooklyn Nets,Washington Wizards,104,90,1.4166666666666667,3.0,1.5507666832269629,-3.3898110933853416,1,1,1,0,1.4166666666666667,41.666666666666686
2360,Minnesota Timberwolves,New Orleans Pelicans,98,107,1.4545454545454546,2.9,-1.926723951826823,-0.5093593018062643,0,0,1,0,2.9,190.0
2361,Denver Nuggets,Cleveland Cavaliers,87,99,1.2,5.0,2.453386720352784,-4.3096922998804,1,0,0,1,1.2,-100.0
2362,Los Angeles Clippers,Portland Trailblazers,116,86,1.7142857142857144,2.2,4.37862351620734,,0,1,0,1,2.2,-100.0
2363,New York Knicks,Philadelphia 76ers,112,99,1.8333333333333335,2.0,-1.3776575013818333,3.2263149135805165,0,1,0,1,2.0,-100.0
2364,Oklahoma City Thunder,Golden State Warriors,98,106,5.5,1.1666666666666667,-5.529767726818109,0.7095695951871412,0,0,1,0,1.1666666666666667,16.66666666666667
2365,Dallas Mavericks,Houston Rockets,116,106,1.1538461538461537,5.75,3.2529267441129175,-4.190734912751116,1,1,1,0,1.1538461538461537,15.384615384615373
2366,San Antonio Spurs,Los Angeles Lakers,121,125,1.7407407407407407,2.15,-0.7090459573831968,2.002113488571497,0,0,1,0,2.15,115.0
2367,Utah Jazz,Denver Nuggets,122,110,1.3125,3.65,5.444032665642926,2.453386720352784,1,1,1,0,1.3125,31.25
2368,Orlando Magic,Charlotte Hornets,111,120,2.8,1.4761904761904763,-5.849191857264415,-2.6556167949067144,0,0,1,0,1.4761904761904763,47.61904761904762
2369,Brooklyn Nets,Miami Heat,93,106,1.625,2.4,1.5507666832269629,2.6168031631855277,0,0,1,0,2.4,140.0
2370,Toronto Raptors,Indiana Pacers,118,100,1.8333333333333335,2.0,2.5734027207204195,-0.8382516396313262,1,1,1,0,1.8333333333333335,83.33333333333334
2371,New Orleans Pelicans,Atlanta Hawks,99,102,2.75,1.5,-0.5093593018062643,-0.9797304267208033,1,0,0,1,2.75,-100.0
2372,Boston Celtics,Washington Wizards,107,116,1.5714285714285714,2.55,4.979438202404495,-3.3898110933853416,1,0,0,1,1.5714285714285714,-100.0
2373,Oklahoma City Thunder,Los Angeles Lakers,123,115,2.9,1.4545454545454546,-5.529767726818109,2.002113488571497,0,1,0,1,1.4545454545454546,-100.0
2374,Milwaukee Bucks,Minnesota Timberwolves,108,113,1.425531914893617,2.95,5.690196176556934,-1.926723951826823,1,0,0,1,1.425531914893617,-100.0
2375,Pheonix Suns,Sacramento Kings,107,110,1.2777777777777777,4.0,,-3.442680688649372,0,0,1,0,4.0,300.0
2376,Portland Trailblazers,Mephis Grizzlies,116,96,1.7407407407407407,2.15,,,0,1,0,1,2.15,-100.0
2377,Los Angeles Clippers,Cleveland Cavaliers,79,92,1.2857142857142856,3.9,4.37862351620734,-4.3096922998804,1,0,0,1,1.2857142857142856,-100.0
2378,Philadelphia 76ers,Detroit Pistons,110,102,1.1666666666666667,5.5,3.2263149135805165,-5.345550810181083,1,1,1,0,1.1666666666666667,16.66666666666667
2379,Washington Wizards,Atlanta Hawks,122,111,2.5,1.5882352941176472,-3.3898110933853416,-0.9797304267208033,0,1,0,1,1.5882352941176472,-100.0
2380,Chicago Bulls,New York Knicks,103,104,1.8333333333333335,2.0,-1.683908653442645,-1.3776575013818333,0,0,1,0,2.0,100.0
2381,Houston Rockets,Utah Jazz,91,122,4.75,1.2222222222222223,-4.190734912751116,5.444032665642926,0,0,1,0,1.2222222222222223,22.22222222222223
2382,Dallas Mavericks,San Antonio Spurs,104,99,1.3846153846153846,3.2,3.2529267441129175,-0.7090459573831968,1,1,1,0,1.3846153846153846,38.46153846153845
2383,Golden State Warriors,Mephis Grizzlies,101,104,1.4166666666666667,3.0,0.7095695951871412,,0,0,1,0,3.0,200.0
2384,Toronto Raptors,Orlando Magic,110,109,1.2173913043478262,4.8,2.5734027207204195,-5.849191857264415,1,1,1,0,1.2173913043478262,21.739130434782624
2385,Miami Heat,Charlotte Hornets,114,99,1.3571428571428572,3.4,2.6168031631855277,-2.6556167949067144,1,1,1,0,1.3571428571428572,35.71428571428572
2386,Brooklyn Nets,Indiana Pacers,105,98,1.2439024390243902,4.4,1.5507666832269629,-0.8382516396313262,1,1,1,0,1.2439024390243902,24.390243902439025
2387,New Orleans Pelicans,Sacramento Kings,109,113,2.0,1.8333333333333335,-0.5093593018062643,-3.442680688649372,1,0,0,1,2.0,-100.0
2388,Portland Trailblazers,Los Angeles Clippers,111,92,1.625,2.4,,4.37862351620734,0,1,0,1,2.4,-100.0
2389,Denver Nuggets,Dallas Mavericks,106,75,1.606060606060606,2.45,2.453386720352784,3.2529267441129175,0,1,0,1,2.45,-100.0
2390,Los Angeles Lakers,Cleveland Cavaliers,113,101,1.2857142857142856,3.9,2.002113488571497,-4.3096922998804,1,1,1,0,1.2857142857142856,28.571428571428555
2391,Washington Wizards,Boston Celtics,115,112,1.7692307692307692,2.1,-3.3898110933853416,4.979438202404495,0,1,0,1,2.1,-100.0
2392,Detroit Pistons,Orlando Magic,110,103,1.4166666666666667,3.0,-5.345550810181083,-5.849191857264415,1,1,1,0,1.4166666666666667,41.666666666666686
2393,New Orleans Pelicans,New York Knicks,117,123,4.0,1.2777777777777777,-0.5093593018062643,-1.3776575013818333,1,0,0,1,4.0,-100.0
2394,Indiana Pacers,Toronto Raptors,94,97,1.6896551724137931,2.25,-0.8382516396313262,2.5734027207204195,0,0,1,0,2.25,125.0
2395,Philadelphia 76ers,Atlanta Hawks,122,94,1.606060606060606,2.45,3.2263149135805165,-0.9797304267208033,1,1,1,0,1.606060606060606,60.606060606060595
2396,Chicago Bulls,Utah Jazz,107,99,2.4,1.625,-1.683908653442645,5.444032665642926,0,1,0,1,1.625,-100.0
2397,Milwaukee Bucks,San Antonio Spurs,93,102,1.3571428571428572,3.4,5.690196176556934,-0.7090459573831968,1,0,0,1,1.3571428571428572,-100.0
2398,Mephis Grizzlies,Miami Heat,103,129,1.6451612903225805,2.35,,2.6168031631855277,0,0,1,0,2.35,135.0
2399,Golden State Warriors,Oklahoma City Thunder,103,82,1.1111111111111112,7.0,0.7095695951871412,-5.529767726818109,1,1,1,0,1.1111111111111112,11.111111111111114
2400,Minnesota Timberwolves,Denver Nuggets,91,93,1.8,2.05,-1.926723951826823,2.453386720352784,0,0,1,0,2.05,104.99999999999997
2401,Pheonix Suns,Cleveland Cavaliers,101,92,1.2,5.0,,-4.3096922998804,0,1,0,1,5.0,-100.0
2402,Dallas Mavericks,Sacramento Kings,105,99,1.5405405405405406,2.65,3.2529267441129175,-3.442680688649372,1,1,1,0,1.5405405405405406,54.05405405405406
2403,Charlotte Hornets,Portland Trailblazers,125,113,2.05,1.8,-2.6556167949067144,,0,1,0,1,1.8,-100.0
2404,Milwaukee Bucks,Utah Jazz,95,107,2.65,1.5405405405405406,5.690196176556934,5.444032665642926,1,0,0,1,2.65,-100.0
2405,Brooklyn Nets,Detroit Pistons,117,91,1.1111111111111112,7.0,1.5507666832269629,-5.345550810181083,1,1,1,0,1.1111111111111112,11.111111111111114
2406,Los Angeles Lakers,Houston Rockets,95,85,1.1538461538461537,5.75,2.002113488571497,-4.190734912751116,1,1,1,0,1.1538461538461537,15.384615384615373
2407,Charlotte Hornets,Cleveland Cavaliers,110,113,1.4761904761904763,2.8,-2.6556167949067144,-4.3096922998804,1,0,0,1,1.4761904761904763,-100.0
2408,Philadelphia 76ers,Portland Trailblazers,113,103,2.05,1.8,3.2263149135805165,,0,1,0,1,1.8,-100.0
2409,Indiana Pacers,San Antonio Spurs,131,118,1.7142857142857144,2.2,-0.8382516396313262,-0.7090459573831968,0,1,0,1,2.2,-100.0
2410,New York Knicks,Toronto Raptors,104,113,1.3333333333333333,3.5,-1.3776575013818333,2.5734027207204195,0,0,1,0,3.5,250.0
2411,Atlanta Hawks,Washington Wizards,118,111,1.5,2.75,-0.9797304267208033,-3.3898110933853416,1,1,1,0,1.5,50.0
2412,Boston Celtics,Chicago Bulls,114,128,1.7142857142857144,2.2,4.979438202404495,-1.683908653442645,1,0,0,1,1.7142857142857144,-100.0
2413,Mephis Grizzlies,Denver Nuggets,106,97,1.7407407407407407,2.15,,2.453386720352784,0,1,0,1,2.15,-100.0
2414,Minnesota Timberwolves,Orlando Magic,97,115,1.263157894736842,4.2,-1.926723951826823,-5.849191857264415,1,0,0,1,1.263157894736842,-100.0
2415,Los Angeles Clippers,Oklahoma City Thunder,99,94,1.125,6.5,4.37862351620734,-5.529767726818109,1,1,1,0,1.125,12.5
2416,Detroit Pistons,Milwaukee Bucks,89,117,2.6,1.5555555555555556,-5.345550810181083,5.690196176556934,0,0,1,0,1.5555555555555556,55.55555555555557
2417,Dallas Mavericks,Miami Heat,110,125,2.2,1.7142857142857144,3.2529267441129175,2.6168031631855277,1,0,0,1,2.2,-100.0
2418,Utah Jazz,Sacramento Kings,119,113,1.2439024390243902,4.4,5.444032665642926,-3.442680688649372,1,1,1,0,1.2439024390243902,24.390243902439025
2419,Pheonix Suns,New Orleans Pelicans,112,100,1.2222222222222223,4.75,,-0.5093593018062643,0,1,0,1,4.75,-100.0
2420,Los Angeles Lakers,Houston Rockets,119,117,1.1666666666666667,5.5,2.002113488571497,-4.190734912751116,1,1,1,0,1.1666666666666667,16.66666666666667
2421,Cleveland Cavaliers,Portland Trailblazers,107,104,2.8,1.4761904761904763,-4.3096922998804,,0,1,0,1,1.4761904761904763,-100.0
2422,Orlando Magic,Boston Celtics,79,92,3.5,1.3333333333333333,-5.849191857264415,4.979438202404495,0,0,1,0,1.3333333333333333,33.333333333333314
2423,Washington Wizards,Toronto Raptors,100,109,1.625,2.4,-3.3898110933853416,2.5734027207204195,0,0,1,0,2.4,140.0
2424,Philadelphia 76ers,Chicago Bulls,103,98,1.7142857142857144,2.2,3.2263149135805165,-1.683908653442645,1,1,1,0,1.7142857142857144,71.42857142857144
2425,Indiana Pacers,New York Knicks,111,98,1.8695652173913042,1.9523809523809523,-0.8382516396313262,-1.3776575013818333,1,1,1,0,1.8695652173913042,86.95652173913041
