,date,away,away_pts,home,home_pts,pt_diff,home_win,home_loss
3256,2022-03-04,Indiana Pacers,106,Detroit Pistons,111,5,1,0
3257,2022-03-04,Cleveland Cavaliers,119,Philadelphia 76ers,125,6,1,0
3258,2022-03-04,Atlanta Hawks,117,Washington Wizards,114,-3,0,1
3259,2022-03-04,Milwaukee Bucks,118,Chicago Bulls,112,-6,0,1
3260,2022-03-04,Orlando Magic,103,Toronto Raptors,97,-6,0,1
3261,2022-03-04,Utah Jazz,90,New Orleans Pelicans,124,34,1,0
3262,2022-03-04,Minnesota Timberwolves,138,Oklahoma City Thunder,101,-37,0,1
3263,2022-03-04,Houston Rockets,101,Denver Nuggets,116,15,1,0
3264,2022-03-04,New York Knicks,114,Phoenix Suns,115,1,1,0
3265,2022-03-05,Sacramento Kings,113,Dallas Mavericks,114,1,1,0
3266,2022-03-05,San Antonio Spurs,117,Charlotte Hornets,123,6,1,0
3267,2022-03-05,Orlando Magic,96,Memphis Grizzlies,124,28,1,0
3268,2022-03-05,Philadelphia 76ers,82,Miami Heat,99,17,1,0
3269,2022-03-05,Portland Trail Blazers,121,Minnesota Timberwolves,135,14,1,0
3270,2022-03-05,Golden State Warriors,116,Los Angeles Lakers,124,8,1,0
3271,2022-03-06,Brooklyn Nets,120,Boston Celtics,126,6,1,0
3272,2022-03-06,Phoenix Suns,122,Milwaukee Bucks,132,10,1,0
3273,2022-03-06,Indiana Pacers,123,Washington Wizards,133,10,1,0
3274,2022-03-06,Memphis Grizzlies,112,Houston Rockets,123,11,1,0
3275,2022-03-06,Utah Jazz,116,Oklahoma City Thunder,103,-13,0,1
3276,2022-03-06,Toronto Raptors,96,Cleveland Cavaliers,104,8,1,0
3277,2022-03-06,New Orleans Pelicans,130,Denver Nuggets,138,8,1,0
3278,2022-03-06,New York Knicks,116,Los Angeles Clippers,93,-23,0,1
3279,2022-03-07,Atlanta Hawks,110,Detroit Pistons,113,3,1,0
3280,2022-03-07,Chicago Bulls,106,Philadelphia 76ers,121,15,1,0
3281,2022-03-07,Houston Rockets,106,Miami Heat,123,17,1,0
3282,2022-03-07,Portland Trail Blazers,81,Minnesota Timberwolves,124,43,1,0
3283,2022-03-07,Utah Jazz,103,Dallas Mavericks,111,8,1,0
3284,2022-03-07,Los Angeles Lakers,110,San Antonio Spurs,117,7,1,0
3285,2022-03-07,Golden State Warriors,124,Denver Nuggets,131,7,1,0
3286,2022-03-07,New York Knicks,131,Sacramento Kings,115,-16,0,1
3287,2022-03-08,Brooklyn Nets,132,Charlotte Hornets,121,-11,0,1
3288,2022-03-08,Cleveland Cavaliers,127,Indiana Pacers,124,-3,0,1
3289,2022-03-08,Phoenix Suns,102,Orlando Magic,99,-3,0,1
3290,2022-03-08,New Orleans Pelicans,111,Memphis Grizzlies,132,21,1,0
3291,2022-03-08,Milwaukee Bucks,142,Oklahoma City Thunder,115,-27,0,1
3292,2022-03-08,Los Angeles Clippers,97,Golden State Warriors,112,15,1,0
3293,2022-03-09,Boston Celtics,115,Charlotte Hornets,101,-14,0,1
3294,2022-03-09,Chicago Bulls,114,Detroit Pistons,108,-6,0,1
3295,2022-03-09,Phoenix Suns,111,Miami Heat,90,-21,0,1
3296,2022-03-09,Los Angeles Lakers,130,Houston Rockets,139,9,1,0
3297,2022-03-09,Atlanta Hawks,115,Milwaukee Bucks,124,9,1,0
3298,2022-03-09,Oklahoma City Thunder,102,Minnesota Timberwolves,132,30,1,0
3299,2022-03-09,Orlando Magic,108,New Orleans Pelicans,102,-6,0,1
3300,2022-03-09,New York Knicks,107,Dallas Mavericks,77,-30,0,1
3301,2022-03-09,Toronto Raptors,119,San Antonio Spurs,104,-15,0,1
3302,2022-03-09,Denver Nuggets,106,Sacramento Kings,100,-6,0,1
3303,2022-03-09,Portland Trail Blazers,85,Utah Jazz,123,38,1,0
3304,2022-03-09,Washington Wizards,109,Los Angeles Clippers,115,6,1,0
3305,2022-03-10,Brooklyn Nets,129,Philadelphia 76ers,100,-29,0,1
3306,2022-03-10,Golden State Warriors,113,Denver Nuggets,102,-11,0,1
3307,2022-03-11,Minnesota Timberwolves,110,Orlando Magic,118,8,1,0
3308,2022-03-11,Los Angeles Clippers,106,Atlanta Hawks,112,6,1,0
3309,2022-03-11,Detroit Pistons,103,Boston Celtics,114,11,1,0
3310,2022-03-11,Dallas Mavericks,113,Houston Rockets,100,-13,0,1
3311,2022-03-11,New York Knicks,114,Memphis Grizzlies,118,4,1,0
3312,2022-03-11,Cleveland Cavaliers,105,Miami Heat,117,12,1,0
3313,2022-03-11,Charlotte Hornets,142,New Orleans Pelicans,120,-22,0,1
3314,2022-03-11,Utah Jazz,102,San Antonio Spurs,104,2,1,0
3315,2022-03-11,Toronto Raptors,117,Phoenix Suns,112,-5,0,1
3316,2022-03-11,Washington Wizards,109,Los Angeles Lakers,122,13,1,0
3317,2022-03-12,Cleveland Cavaliers,91,Chicago Bulls,101,10,1,0
3318,2022-03-12,Minnesota Timberwolves,113,Miami Heat,104,-9,0,1
3319,2022-03-12,Indiana Pacers,119,San Antonio Spurs,108,-11,0,1
3320,2022-03-12,Milwaukee Bucks,109,Golden State Warriors,122,13,1,0
3321,2022-03-12,Toronto Raptors,127,Denver Nuggets,115,-12,0,1
3322,2022-03-12,Sacramento Kings,125,Utah Jazz,134,9,1,0
3323,2022-03-12,Washington Wizards,118,Portland Trail Blazers,127,9,1,0
3324,2022-03-13,New York Knicks,107,Brooklyn Nets,110,3,1,0
3325,2022-03-13,Los Angeles Clippers,106,Detroit Pistons,102,-4,0,1
3326,2022-03-13,Dallas Mavericks,95,Boston Celtics,92,-3,0,1
3327,2022-03-13,Philadelphia 76ers,116,Orlando Magic,114,-2,0,1
3328,2022-03-13,Indiana Pacers,128,Atlanta Hawks,131,3,1,0
3329,2022-03-13,Houston Rockets,105,New Orleans Pelicans,130,25,1,0
3330,2022-03-13,Memphis Grizzlies,125,Oklahoma City Thunder,118,-7,0,1
3331,2022-03-13,Los Angeles Lakers,111,Phoenix Suns,140,29,1,0
3332,2022-03-14,Los Angeles Clippers,111,Cleveland Cavaliers,120,9,1,0
3333,2022-03-14,Portland Trail Blazers,113,Atlanta Hawks,122,9,1,0
3334,2022-03-14,Denver Nuggets,114,Philadelphia 76ers,110,-4,0,1
3335,2022-03-14,Charlotte Hornets,134,Oklahoma City Thunder,116,-18,0,1
3336,2022-03-14,Minnesota Timberwolves,149,San Antonio Spurs,139,-10,0,1
3337,2022-03-14,Washington Wizards,112,Golden State Warriors,126,14,1,0
3338,2022-03-14,Chicago Bulls,103,Sacramento Kings,112,9,1,0
3339,2022-03-14,Milwaukee Bucks,117,Utah Jazz,111,-6,0,1
3340,2022-03-14,Toronto Raptors,114,Los Angeles Lakers,103,-11,0,1
3341,2022-03-15,Memphis Grizzlies,135,Indiana Pacers,102,-33,0,1
3342,2022-03-15,Brooklyn Nets,150,Orlando Magic,108,-42,0,1
3343,2022-03-15,Detroit Pistons,98,Miami Heat,105,7,1,0
3344,2022-03-15,Phoenix Suns,131,New Orleans Pelicans,115,-16,0,1
3345,2022-03-16,Atlanta Hawks,106,Charlotte Hornets,116,10,1,0
3346,2022-03-16,Philadelphia 76ers,118,Cleveland Cavaliers,114,-4,0,1
3347,2022-03-16,Denver Nuggets,127,Washington Wizards,109,-18,0,1
3348,2022-03-16,Dallas Mavericks,113,Brooklyn Nets,111,-2,0,1
3349,2022-03-16,Portland Trail Blazers,98,New York Knicks,128,30,1,0
3350,2022-03-16,Phoenix Suns,129,Houston Rockets,112,-17,0,1
3351,2022-03-16,Los Angeles Lakers,104,Minnesota Timberwolves,124,20,1,0
3352,2022-03-16,Oklahoma City Thunder,120,San Antonio Spurs,122,2,1,0
3353,2022-03-16,Chicago Bulls,110,Utah Jazz,125,15,1,0
3354,2022-03-16,Boston Celtics,110,Golden State Warriors,88,-22,0,1
3355,2022-03-16,Milwaukee Bucks,135,Sacramento Kings,126,-9,0,1
3356,2022-03-16,Toronto Raptors,103,Los Angeles Clippers,100,-3,0,1
3357,2022-03-17,Detroit Pistons,134,Orlando Magic,120,-14,0,1
3358,2022-03-18,Dallas Mavericks,101,Philadelphia 76ers,111,10,1,0
3359,2022-03-18,Memphis Grizzlies,105,Atlanta Hawks,120,15,1,0
3360,2022-03-18,Portland Trail Blazers,123,Brooklyn Nets,128,5,1,0
3361,2022-03-18,Denver Nuggets,116,Cleveland Cavaliers,119,3,1,0
3362,2022-03-18,Washington Wizards,97,New York Knicks,100,3,1,0
3363,2022-03-18,Los Angeles Lakers,128,Toronto Raptors,123,-5,0,1
3364,2022-03-18,Indiana Pacers,121,Houston Rockets,118,-3,0,1
3365,2022-03-18,Oklahoma City Thunder,108,Miami Heat,120,12,1,0
3366,2022-03-18,New Orleans Pelicans,124,San Antonio Spurs,91,-33,0,1
3367,2022-03-18,Los Angeles Clippers,92,Utah Jazz,121,29,1,0
3368,2022-03-18,Chicago Bulls,102,Phoenix Suns,129,27,1,0
3369,2022-03-18,Boston Celtics,126,Sacramento Kings,97,-29,0,1
3370,2022-03-19,Milwaukee Bucks,119,Minnesota Timberwolves,138,19,1,0
3371,2022-03-19,Dallas Mavericks,108,Charlotte Hornets,129,21,1,0
3372,2022-03-19,Detroit Pistons,109,Cleveland Cavaliers,113,4,1,0
3373,2022-03-19,Los Angeles Lakers,119,Washington Wizards,127,8,1,0
3374,2022-03-20,Memphis Grizzlies,122,Houston Rockets,98,-24,0,1
3375,2022-03-20,Portland Trail Blazers,98,Indiana Pacers,129,31,1,0
3376,2022-03-20,New Orleans Pelicans,117,Atlanta Hawks,112,-5,0,1
3377,2022-03-20,Oklahoma City Thunder,85,Orlando Magic,90,5,1,0
3378,2022-03-20,Phoenix Suns,127,Sacramento Kings,124,-3,0,1
3379,2022-03-20,Utah Jazz,108,New York Knicks,93,-15,0,1
3380,2022-03-20,Boston Celtics,124,Denver Nuggets,104,-20,0,1
3381,2022-03-20,San Antonio Spurs,110,Golden State Warriors,108,-2,0,1
3382,2022-03-20,Toronto Raptors,93,Philadelphia 76ers,88,-5,0,1
3383,2022-03-21,New Orleans Pelicans,103,Charlotte Hornets,106,3,1,0
3384,2022-03-21,Los Angeles Lakers,131,Cleveland Cavaliers,120,-11,0,1
3385,2022-03-21,Portland Trail Blazers,119,Detroit Pistons,115,-4,0,1
3386,2022-03-21,Utah Jazz,106,Brooklyn Nets,114,8,1,0
3387,2022-03-21,Miami Heat,106,Philadelphia 76ers,113,7,1,0
3388,2022-03-21,Toronto Raptors,99,Chicago Bulls,113,14,1,0
3389,2022-03-21,Washington Wizards,97,Houston Rockets,115,18,1,0
3390,2022-03-21,Boston Celtics,132,Oklahoma City Thunder,123,-9,0,1
3391,2022-03-21,Minnesota Timberwolves,108,Dallas Mavericks,110,2,1,0
3392,2022-03-22,Golden State Warriors,90,Orlando Magic,94,4,1,0
3393,2022-03-22,Atlanta Hawks,117,New York Knicks,111,-6,0,1
3394,2022-03-22,Chicago Bulls,98,Milwaukee Bucks,126,28,1,0
3395,2022-03-22,Los Angeles Clippers,115,Denver Nuggets,127,12,1,0
3396,2022-03-23,New York Knicks,121,Charlotte Hornets,106,-15,0,1
3397,2022-03-23,Atlanta Hawks,101,Detroit Pistons,122,21,1,0
3398,2022-03-23,Sacramento Kings,110,Indiana Pacers,109,-1,0,1
3399,2022-03-23,Utah Jazz,97,Boston Celtics,125,28,1,0
3400,2022-03-23,Brooklyn Nets,120,Memphis Grizzlies,132,12,1,0
3401,2022-03-23,Golden State Warriors,118,Miami Heat,104,-14,0,1
3402,2022-03-23,Phoenix Suns,125,Minnesota Timberwolves,116,-9,0,1
3403,2022-03-23,Orlando Magic,102,Oklahoma City Thunder,118,16,1,0
3404,2022-03-23,Houston Rockets,91,Dallas Mavericks,110,19,1,0
3405,2022-03-23,Philadelphia 76ers,126,Los Angeles Lakers,121,-5,0,1
3406,2022-03-23,San Antonio Spurs,133,Portland Trail Blazers,96,-37,0,1
3407,2022-03-24,Cleveland Cavaliers,104,Toronto Raptors,117,13,1,0
3408,2022-03-24,Indiana Pacers,103,Memphis Grizzlies,133,30,1,0
3409,2022-03-24,Washington Wizards,102,Milwaukee Bucks,114,12,1,0
3410,2022-03-24,Chicago Bulls,109,New Orleans Pelicans,126,17,1,0
3411,2022-03-24,Phoenix Suns,140,Denver Nuggets,130,-10,0,1
3412,2022-03-25,Utah Jazz,101,Charlotte Hornets,107,6,1,0
3413,2022-03-25,Washington Wizards,100,Detroit Pistons,97,-3,0,1
3414,2022-03-25,Golden State Warriors,110,Atlanta Hawks,121,11,1,0
3415,2022-03-25,New York Knicks,111,Miami Heat,103,-8,0,1
3416,2022-03-25,Dallas Mavericks,95,Minnesota Timberwolves,116,21,1,0
3417,2022-03-25,Houston Rockets,125,Portland Trail Blazers,106,-19,0,1
3418,2022-03-25,Philadelphia 76ers,122,Los Angeles Clippers,97,-25,0,1
3419,2022-03-26,San Antonio Spurs,107,New Orleans Pelicans,103,-4,0,1
3420,2022-03-26,Sacramento Kings,114,Orlando Magic,110,-4,0,1
3421,2022-03-26,Indiana Pacers,91,Toronto Raptors,131,40,1,0
3422,2022-03-26,Chicago Bulls,98,Cleveland Cavaliers,94,-4,0,1
3423,2022-03-26,Milwaukee Bucks,102,Memphis Grizzlies,127,25,1,0
3424,2022-03-26,Brooklyn Nets,110,Miami Heat,95,-15,0,1
3425,2022-03-26,Oklahoma City Thunder,107,Denver Nuggets,113,6,1,0
3426,2022-03-26,Houston Rockets,115,Portland Trail Blazers,98,-17,0,1
3427,2022-03-27,New York Knicks,104,Detroit Pistons,102,-2,0,1
3428,2022-03-27,Minnesota Timberwolves,112,Boston Celtics,134,22,1,0
3429,2022-03-27,Philadelphia 76ers,104,Phoenix Suns,114,10,1,0
3430,2022-03-27,Golden State Warriors,115,Washington Wizards,123,8,1,0
3431,2022-03-27,Los Angeles Lakers,108,New Orleans Pelicans,116,8,1,0
3432,2022-03-27,Charlotte Hornets,119,Brooklyn Nets,110,-9,0,1
3433,2022-03-27,Utah Jazz,100,Dallas Mavericks,114,14,1,0
3434,2022-03-28,Denver Nuggets,113,Charlotte Hornets,109,-4,0,1
3435,2022-03-28,Orlando Magic,101,Cleveland Cavaliers,107,6,1,0
3436,2022-03-28,Atlanta Hawks,132,Indiana Pacers,123,-9,0,1
3437,2022-03-28,Sacramento Kings,100,Miami Heat,123,23,1,0
3438,2022-03-28,Chicago Bulls,104,New York Knicks,109,5,1,0
3439,2022-03-28,Boston Celtics,112,Toronto Raptors,115,3,1,0
3440,2022-03-28,San Antonio Spurs,123,Houston Rockets,120,-3,0,1
3441,2022-03-28,Golden State Warriors,95,Memphis Grizzlies,123,28,1,0
3442,2022-03-28,Oklahoma City Thunder,134,Portland Trail Blazers,131,-3,0,1
3443,2022-03-29,Milwaukee Bucks,118,Philadelphia 76ers,116,-2,0,1
3444,2022-03-29,Chicago Bulls,107,Washington Wizards,94,-13,0,1
3445,2022-03-29,Detroit Pistons,123,Brooklyn Nets,130,7,1,0
3446,2022-03-29,Los Angeles Lakers,110,Dallas Mavericks,128,18,1,0
3447,2022-03-29,Utah Jazz,115,Los Angeles Clippers,121,6,1,0
3448,2022-03-30,Dallas Mavericks,120,Cleveland Cavaliers,112,-8,0,1
3449,2022-03-30,Denver Nuggets,125,Indiana Pacers,118,-7,0,1
3450,2022-03-30,Orlando Magic,110,Washington Wizards,127,17,1,0
3451,2022-03-30,Miami Heat,106,Boston Celtics,98,-8,0,1
3452,2022-03-30,Charlotte Hornets,125,New York Knicks,114,-11,0,1
3453,2022-03-30,Minnesota Timberwolves,102,Toronto Raptors,125,23,1,0
3454,2022-03-30,Sacramento Kings,121,Houston Rockets,118,-3,0,1
3455,2022-03-30,Atlanta Hawks,136,Oklahoma City Thunder,118,-18,0,1
3456,2022-03-30,Memphis Grizzlies,112,San Antonio Spurs,111,-1,0,1
3457,2022-03-30,Phoenix Suns,107,Golden State Warriors,103,-4,0,1
3458,2022-03-30,New Orleans Pelicans,117,Portland Trail Blazers,107,-10,0,1
3459,2022-03-31,Philadelphia 76ers,94,Detroit Pistons,102,8,1,0
3460,2022-03-31,Cleveland Cavaliers,107,Atlanta Hawks,131,24,1,0
3461,2022-03-31,Milwaukee Bucks,120,Brooklyn Nets,119,-1,0,1
3462,2022-03-31,Los Angeles Clippers,130,Chicago Bulls,135,5,1,0
3463,2022-03-31,Los Angeles Lakers,109,Utah Jazz,122,13,1,0
3464,2022-04-01,Toronto Raptors,102,Orlando Magic,89,-13,0,1
3465,2022-04-01,Dallas Mavericks,103,Washington Wizards,135,32,1,0
3466,2022-04-01,Indiana Pacers,123,Boston Celtics,128,5,1,0
3467,2022-04-01,Sacramento Kings,122,Houston Rockets,117,-5,0,1
3468,2022-04-01,Phoenix Suns,114,Memphis Grizzlies,122,8,1,0
3469,2022-04-01,Los Angeles Clippers,153,Milwaukee Bucks,119,-34,0,1
3470,2022-04-01,Detroit Pistons,110,Oklahoma City Thunder,101,-9,0,1
3471,2022-04-01,Portland Trail Blazers,111,San Antonio Spurs,130,19,1,0
3472,2022-04-01,Minnesota Timberwolves,136,Denver Nuggets,130,-6,0,1
3473,2022-04-01,New Orleans Pelicans,114,Los Angeles Lakers,111,-3,0,1
3474,2022-04-02,Charlotte Hornets,114,Philadelphia 76ers,144,30,1,0
3475,2022-04-02,Cleveland Cavaliers,119,New York Knicks,101,-18,0,1
3476,2022-04-02,Brooklyn Nets,115,Atlanta Hawks,122,7,1,0
3477,2022-04-02,Miami Heat,127,Chicago Bulls,109,-18,0,1
3478,2022-04-02,Utah Jazz,107,Golden State Warriors,111,4,1,0
3479,2022-04-03,Washington Wizards,102,Boston Celtics,144,42,1,0
3480,2022-04-03,Dallas Mavericks,118,Milwaukee Bucks,112,-6,0,1
3481,2022-04-03,Denver Nuggets,129,Los Angeles Lakers,118,-11,0,1
3482,2022-04-03,Detroit Pistons,121,Indiana Pacers,117,-4,0,1
3483,2022-04-03,Philadelphia 76ers,112,Cleveland Cavaliers,108,-4,0,1
3484,2022-04-03,New York Knicks,118,Orlando Magic,88,-30,0,1
3485,2022-04-03,Minnesota Timberwolves,139,Houston Rockets,132,-7,0,1
3486,2022-04-03,Phoenix Suns,96,Oklahoma City Thunder,117,21,1,0
3487,2022-04-03,Portland Trail Blazers,92,San Antonio Spurs,113,21,1,0
3488,2022-04-03,Miami Heat,114,Toronto Raptors,109,-5,0,1
3489,2022-04-03,Golden State Warriors,109,Sacramento Kings,90,-19,0,1
3490,2022-04-03,New Orleans Pelicans,100,Los Angeles Clippers,119,19,1,0
3491,2022-04-05,Philadelphia 76ers,131,Indiana Pacers,122,-9,0,1
3492,2022-04-05,Cleveland Cavaliers,115,Orlando Magic,120,5,1,0
3493,2022-04-05,Houston Rockets,105,Brooklyn Nets,118,13,1,0
3494,2022-04-05,Charlotte Hornets,115,Miami Heat,144,29,1,0
3495,2022-04-05,Atlanta Hawks,108,Toronto Raptors,118,10,1,0
3496,2022-04-05,Milwaukee Bucks,127,Chicago Bulls,106,-21,0,1
3497,2022-04-05,Washington Wizards,132,Minnesota Timberwolves,114,-18,0,1
3498,2022-04-05,Portland Trail Blazers,94,Oklahoma City Thunder,98,4,1,0
3499,2022-04-05,San Antonio Spurs,116,Denver Nuggets,97,-19,0,1
3500,2022-04-05,Memphis Grizzlies,115,Utah Jazz,121,6,1,0
3501,2022-04-05,New Orleans Pelicans,123,Sacramento Kings,109,-14,0,1
3502,2022-04-05,Los Angeles Lakers,110,Phoenix Suns,121,11,1,0
3503,2022-04-06,Dallas Mavericks,131,Detroit Pistons,113,-18,0,1
3504,2022-04-06,Brooklyn Nets,110,New York Knicks,98,-12,0,1
3505,2022-04-06,Washington Wizards,103,Atlanta Hawks,118,15,1,0
3506,2022-04-06,Boston Celtics,117,Chicago Bulls,94,-23,0,1
3507,2022-04-06,Oklahoma City Thunder,101,Utah Jazz,137,36,1,0
3508,2022-04-06,Phoenix Suns,109,Los Angeles Clippers,113,4,1,0
3509,2022-04-07,Orlando Magic,101,Charlotte Hornets,128,27,1,0
3510,2022-04-07,Boston Celtics,121,Milwaukee Bucks,127,6,1,0
3511,2022-04-07,Philadelphia 76ers,114,Toronto Raptors,119,5,1,0
3512,2022-04-07,San Antonio Spurs,121,Minnesota Timberwolves,127,6,1,0
3513,2022-04-07,Portland Trail Blazers,94,New Orleans Pelicans,127,33,1,0
3514,2022-04-07,Memphis Grizzlies,109,Denver Nuggets,122,13,1,0
3515,2022-04-07,Los Angeles Lakers,112,Golden State Warriors,128,16,1,0
3516,2022-04-08,Milwaukee Bucks,131,Detroit Pistons,101,-30,0,1
3517,2022-04-08,New York Knicks,114,Washington Wizards,92,-22,0,1
3518,2022-04-08,Cleveland Cavaliers,107,Brooklyn Nets,118,11,1,0
3519,2022-04-08,Houston Rockets,115,Toronto Raptors,117,2,1,0
3520,2022-04-08,Charlotte Hornets,133,Chicago Bulls,117,-16,0,1
3521,2022-04-08,Atlanta Hawks,109,Miami Heat,113,4,1,0
3522,2022-04-08,Portland Trail Blazers,78,Dallas Mavericks,128,50,1,0
3523,2022-04-08,Phoenix Suns,111,Utah Jazz,105,-6,0,1
3524,2022-04-08,Oklahoma City Thunder,101,Los Angeles Lakers,120,19,1,0
3525,2022-04-09,Indiana Pacers,120,Philadelphia 76ers,133,13,1,0
3526,2022-04-09,New Orleans Pelicans,114,Memphis Grizzlies,141,27,1,0
3527,2022-04-09,Golden State Warriors,100,San Antonio Spurs,94,-6,0,1
3528,2022-04-09,Sacramento Kings,98,Los Angeles Clippers,117,19,1,0
3529,2022-04-10,Indiana Pacers,126,Brooklyn Nets,134,8,1,0
3530,2022-04-10,Washington Wizards,108,Charlotte Hornets,124,16,1,0
3531,2022-04-10,Milwaukee Bucks,115,Cleveland Cavaliers,133,18,1,0
3532,2022-04-10,Atlanta Hawks,130,Houston Rockets,114,-16,0,1
3533,2022-04-10,Boston Celtics,139,Memphis Grizzlies,110,-29,0,1
3534,2022-04-10,Toronto Raptors,94,New York Knicks,105,11,1,0
3535,2022-04-10,Miami Heat,111,Orlando Magic,125,14,1,0
3536,2022-04-10,Detroit Pistons,106,Philadelphia 76ers,118,12,1,0
3537,2022-04-10,Chicago Bulls,124,Minnesota Timberwolves,120,-4,0,1
3538,2022-04-10,San Antonio Spurs,120,Dallas Mavericks,130,10,1,0
3539,2022-04-10,Los Angeles Lakers,146,Denver Nuggets,141,-5,0,1
3540,2022-04-10,Oklahoma City Thunder,88,Los Angeles Clippers,138,50,1,0
3541,2022-04-10,Golden State Warriors,128,New Orleans Pelicans,107,-21,0,1
3542,2022-04-10,Sacramento Kings,116,Phoenix Suns,109,-7,0,1
3543,2022-04-10,Utah Jazz,111,Portland Trail Blazers,80,-31,0,1
3544,2022-04-12,Cleveland Cavaliers,108,Brooklyn Nets,115,7,1,0
3545,2022-04-12,Los Angeles Clippers,104,Minnesota Timberwolves,109,5,1,0
3546,2022-04-13,Charlotte Hornets,103,Atlanta Hawks,132,29,1,0
3547,2022-04-13,San Antonio Spurs,103,New Orleans Pelicans,113,10,1,0
3548,2022-04-15,Atlanta Hawks,107,Cleveland Cavaliers,101,-6,0,1
3549,2022-04-15,New Orleans Pelicans,105,Los Angeles Clippers,101,-4,0,1
3550,2022-04-16,Utah Jazz,99,Dallas Mavericks,93,-6,0,1
3551,2022-04-16,Minnesota Timberwolves,130,Memphis Grizzlies,117,-13,0,1
3552,2022-04-16,Toronto Raptors,111,Philadelphia 76ers,131,20,1,0
3553,2022-04-16,Denver Nuggets,107,Golden State Warriors,123,16,1,0
3554,2022-04-17,Atlanta Hawks,91,Miami Heat,115,24,1,0
3555,2022-04-17,Brooklyn Nets,114,Boston Celtics,115,1,1,0
3556,2022-04-17,Chicago Bulls,86,Milwaukee Bucks,93,7,1,0
3557,2022-04-17,New Orleans Pelicans,99,Phoenix Suns,110,11,1,0
3558,2022-04-18,Toronto Raptors,97,Philadelphia 76ers,112,15,1,0
3559,2022-04-18,Utah Jazz,104,Dallas Mavericks,110,6,1,0
3560,2022-04-18,Denver Nuggets,106,Golden State Warriors,126,20,1,0
3561,2022-04-19,Atlanta Hawks,105,Miami Heat,115,10,1,0
3562,2022-04-19,Minnesota Timberwolves,96,Memphis Grizzlies,124,28,1,0
3563,2022-04-19,New Orleans Pelicans,125,Phoenix Suns,114,-11,0,1
3564,2022-04-20,Brooklyn Nets,107,Boston Celtics,114,7,1,0
3565,2022-04-20,Philadelphia 76ers,104,Toronto Raptors,101,-3,0,1
3566,2022-04-20,Chicago Bulls,114,Milwaukee Bucks,110,-4,0,1
3567,2022-04-21,Memphis Grizzlies,104,Minnesota Timberwolves,95,-9,0,1
3568,2022-04-21,Dallas Mavericks,126,Utah Jazz,118,-8,0,1
3569,2022-04-21,Golden State Warriors,118,Denver Nuggets,113,-5,0,1
3570,2022-04-22,Miami Heat,110,Atlanta Hawks,111,1,1,0
3571,2022-04-22,Milwaukee Bucks,111,Chicago Bulls,81,-30,0,1
3572,2022-04-22,Phoenix Suns,114,New Orleans Pelicans,111,-3,0,1
3573,2022-04-23,Philadelphia 76ers,102,Toronto Raptors,110,8,1,0
3574,2022-04-23,Dallas Mavericks,99,Utah Jazz,100,1,1,0
3575,2022-04-23,Boston Celtics,109,Brooklyn Nets,103,-6,0,1
3576,2022-04-23,Memphis Grizzlies,118,Minnesota Timberwolves,119,1,1,0
3577,2022-04-24,Milwaukee Bucks,119,Chicago Bulls,95,-24,0,1
3578,2022-04-24,Golden State Warriors,121,Denver Nuggets,126,5,1,0
3579,2022-04-24,Miami Heat,110,Atlanta Hawks,86,-24,0,1
3580,2022-04-24,Phoenix Suns,103,New Orleans Pelicans,118,15,1,0
3581,2022-04-25,Boston Celtics,116,Brooklyn Nets,112,-4,0,1
3582,2022-04-25,Toronto Raptors,103,Philadelphia 76ers,88,-15,0,1
3583,2022-04-25,Utah Jazz,77,Dallas Mavericks,102,25,1,0
3584,2022-04-26,Atlanta Hawks,94,Miami Heat,97,3,1,0
3585,2022-04-26,Minnesota Timberwolves,109,Memphis Grizzlies,111,2,1,0
3586,2022-04-26,New Orleans Pelicans,97,Phoenix Suns,112,15,1,0
3587,2022-04-27,Chicago Bulls,100,Milwaukee Bucks,116,16,1,0
3588,2022-04-27,Denver Nuggets,98,Golden State Warriors,102,4,1,0
3589,2022-04-28,Philadelphia 76ers,132,Toronto Raptors,97,-35,0,1
3590,2022-04-28,Phoenix Suns,115,New Orleans Pelicans,109,-6,0,1
3591,2022-04-28,Dallas Mavericks,98,Utah Jazz,96,-2,0,1
3592,2022-04-29,Memphis Grizzlies,114,Minnesota Timberwolves,106,-8,0,1
3593,2022-05-01,Milwaukee Bucks,101,Boston Celtics,89,-12,0,1
3594,2022-05-01,Golden State Warriors,117,Memphis Grizzlies,116,-1,0,1
3595,2022-05-02,Philadelphia 76ers,92,Miami Heat,106,14,1,0
3596,2022-05-02,Dallas Mavericks,114,Phoenix Suns,121,7,1,0
3597,2022-05-03,Milwaukee Bucks,86,Boston Celtics,109,23,1,0
3598,2022-05-03,Golden State Warriors,101,Memphis Grizzlies,106,5,1,0
3599,2022-05-04,Philadelphia 76ers,103,Miami Heat,119,16,1,0
3600,2022-05-04,Dallas Mavericks,109,Phoenix Suns,129,20,1,0
